locationid,latitude,longitude,season,timestamp,species,campaign_start,campaign_end
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/29/2019 19:04,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 7:34,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 13:24,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 13:31,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 15:55,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 17:31,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 19:19,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 20:32,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 20:45,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,4/30/2019 20:46,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 6:33,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 6:40,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 6:40,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 7:32,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 9:00,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 11:21,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 11:45,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 18:02,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 18:05,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 18:15,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 18:15,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/1/2019 23:57,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/2/2019 5:15,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/2/2019 6:49,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/2/2019 17:40,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/2/2019 17:40,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/3/2019 6:35,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/3/2019 7:50,Corvus brachyrhynchos,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/3/2019 8:46,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/3/2019 11:53,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/3/2019 16:30,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/3/2019 16:30,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/3/2019 18:14,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/3/2019 18:22,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/4/2019 7:28,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/4/2019 12:46,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/4/2019 12:46,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/4/2019 12:52,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/4/2019 14:41,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/4/2019 16:39,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/4/2019 20:27,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 7:24,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 8:08,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 8:08,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 10:04,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 10:52,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 10:58,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 11:08,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 11:27,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 11:33,Corvus brachyrhynchos,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 11:35,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 11:40,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 11:54,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 12:05,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 12:18,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 12:19,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 14:19,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 15:14,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 15:14,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 16:58,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 18:01,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 19:18,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/5/2019 20:37,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 6:42,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 10:18,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 10:18,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 11:22,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 13:06,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 13:17,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 13:24,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 13:34,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 15:52,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 15:58,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 17:15,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 19:45,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 19:45,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 20:24,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHN1,47.6723,-122.3598,Spring19,5/6/2019 21:32,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/6/2019 18:45,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/6/2019 20:11,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/7/2019 22:17,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/8/2019 19:56,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/8/2019 19:57,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/8/2019 20:04,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/8/2019 20:43,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/8/2019 21:05,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/8/2019 21:37,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/8/2019 21:39,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/8/2019 22:25,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 6:50,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 9:23,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 15:12,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 15:15,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 15:16,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 15:19,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 15:23,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 15:24,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/9/2019 15:26,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/10/2019 15:36,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/10/2019 15:38,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/10/2019 17:26,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/10/2019 17:29,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/11/2019 12:25,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/11/2019 12:26,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/11/2019 12:36,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/11/2019 12:43,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/11/2019 13:17,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 10:31,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 10:32,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 12:14,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 13:15,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 14:43,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 14:46,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 15:07,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 15:44,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/12/2019 15:48,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/13/2019 11:37,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/13/2019 15:17,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/13/2019 19:42,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/14/2019 8:41,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/14/2019 9:52,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/14/2019 19:08,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/14/2019 19:24,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/15/2019 11:11,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/15/2019 11:14,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/15/2019 12:48,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/15/2019 15:03,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/15/2019 15:05,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/15/2019 15:09,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/15/2019 15:15,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/15/2019 15:27,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/16/2019 12:35,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/17/2019 15:26,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/17/2019 15:29,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/17/2019 23:52,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/18/2019 14:51,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/18/2019 14:52,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/18/2019 14:53,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/18/2019 14:56,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/18/2019 14:59,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/18/2019 15:04,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 5:50,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 11:32,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 11:33,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 12:31,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 12:33,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 12:48,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 12:59,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 13:08,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 13:34,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 16:01,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/20/2019 16:17,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/21/2019 11:22,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/21/2019 20:43,Sylvilagus floridanus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/22/2019 9:56,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/22/2019 11:17,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/22/2019 11:50,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/22/2019 11:55,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/22/2019 12:01,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/22/2019 12:03,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/23/2019 9:35,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/25/2019 15:39,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/25/2019 15:48,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/26/2019 11:55,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/27/2019 1:14,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/27/2019 7:02,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/27/2019 7:10,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/29/2019 13:08,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/30/2019 7:25,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/30/2019 8:12,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/30/2019 8:13,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/30/2019 12:01,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/30/2019 15:36,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,4/30/2019 15:43,Homo sapiens,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/1/2019 3:35,Procyon lotor,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/1/2019 7:57,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/1/2019 12:29,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/1/2019 12:31,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/2/2019 7:51,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/2/2019 11:43,Canis familiaris,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/5/2019 15:05,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/5/2019 15:07,Felis catus,3/25/2019,5/7/2019
SEWA_N02_PHY1,47.6708,-122.3596,Spring19,5/5/2019 18:49,Canis familiaris,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/2/2019 10:51,Homo sapiens,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/3/2019 3:45,Rattus rattus,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/3/2019 3:46,Rattus rattus,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/3/2019 10:27,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/3/2019 10:35,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/3/2019 16:05,Homo sapiens,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/3/2019 16:20,Homo sapiens,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/4/2019 10:34,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/4/2019 12:05,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/4/2019 12:07,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/4/2019 12:30,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/4/2019 23:28,Canis latrans,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/4/2019 23:30,Canis latrans,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/5/2019 10:43,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/5/2019 11:18,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/5/2019 21:42,Canis latrans,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/6/2019 0:34,Rattus rattus,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/6/2019 0:54,Rattus rattus,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/6/2019 14:59,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/7/2019 7:34,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/7/2019 13:16,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/7/2019 22:58,Canis latrans,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/8/2019 10:48,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/8/2019 10:50,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/8/2019 14:54,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/8/2019 15:35,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/9/2019 6:58,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/10/2019 8:32,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/11/2019 7:41,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/12/2019 0:56,Rattus rattus,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/12/2019 9:42,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/12/2019 12:19,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/12/2019 17:04,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/12/2019 17:07,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/12/2019 22:05,Canis latrans,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/13/2019 9:53,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/13/2019 11:36,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/14/2019 13:30,Sciurus carolinensis,3/25/2019,5/7/2019
SEWA_N03_IRP1,47.69055,-122.28101,Spring19,4/14/2019 13:52,Sciurus carolinensis,3/25/2019,5/7/2019
